,RI_file,CHL_file,풍속(m/s),풍향(deg),기온(°C),수온(°C),강수량(mm),풍속(m/s).1,풍향(deg).1,기온(°C).1,수온(°C).1,강수량(mm).1,풍속(m/s).2,풍향(deg).2,기온(°C).2,수온(°C).2,강수량(mm).2,풍속(m/s).3,풍향(deg).3,기온(°C).3,수온(°C).3,강수량(mm).3,풍속(m/s).4,풍향(deg).4,기온(°C).4,수온(°C).4,강수량(mm).4,적조발생
13,sample_img/imgCrop_RI/20210721_13_RI.jpg,sample_img/imgCrop_CHL/20210721_13_Chl.jpg,0.3842975206611571,0.21111111111111108,0.8238341968911918,0.7945205479452054,0.0,0.2297297297297297,0.15277777777777782,0.9025641025641025,0.8465608465608464,0.0,0.3461538461538462,0.17499999999999993,0.8818897637795277,0.672566371681416,0.0,0.4649122807017543,0.16111111111111112,0.8743243243243243,0.7857142857142857,0.0,0.3187772925764192,0.2222222222222222,0.9560283687943263,0.8542510121457491,0.0,0.0
14,sample_img/imgCrop_RI/20210721_16_RI.jpg,sample_img/imgCrop_CHL/20210721_16_Chl.jpg,0.3760330578512397,0.2083333333333334,0.8212435233160622,0.7945205479452054,0.0,0.22297297297297292,0.14722222222222225,0.8999999999999999,0.8359788359788359,0.0,0.37307692307692314,0.1777777777777778,0.8923884514435696,0.6858407079646018,0.0,0.4956140350877193,0.16388888888888892,0.8756756756756755,0.7857142857142857,0.0,0.4279475982532751,0.2361111111111111,0.9602836879432625,0.8582995951417004,0.0,0.0
15,sample_img/imgCrop_RI/20210721_17_RI.jpg,sample_img/imgCrop_CHL/20210721_17_Chl.jpg,0.3842975206611571,0.21111111111111108,0.8212435233160622,0.7899543378995435,0.0,0.2331081081081081,0.13611111111111113,0.8948717948717949,0.8359788359788359,0.0,0.39615384615384625,0.19722222222222222,0.8897637795275591,0.6814159292035398,0.0,0.45614035087719296,0.16944444444444448,0.8756756756756755,0.7812500000000001,0.0,0.4104803493449781,0.24444444444444446,0.9588652482269504,0.8582995951417004,0.0,0.0
16,sample_img/imgCrop_RI/20210722_08_RI.jpg,sample_img/imgCrop_CHL/20210722_08_Chl.jpg,0.4297520661157025,0.21111111111111108,0.8212435233160622,0.7762557077625571,0.0,0.19594594594594592,0.17222222222222228,0.9025641025641025,0.783068783068783,0.0,0.3538461538461539,0.15833333333333333,0.8950131233595802,0.6637168141592921,0.0,0.4429824561403508,0.15833333333333333,0.8594594594594595,0.7321428571428571,0.0,0.4497816593886463,0.25555555555555554,0.9460992907801419,0.8340080971659919,0.0,0.0
17,sample_img/imgCrop_RI/20210722_11_RI.jpg,sample_img/imgCrop_CHL/20210722_11_Chl.jpg,0.4090909090909091,0.23611111111111116,0.8238341968911918,0.7899543378995435,0.0,0.20608108108108106,0.13333333333333328,0.9076923076923077,0.7883597883597884,0.0,0.3423076923076924,0.16666666666666666,0.8923884514435696,0.6769911504424779,0.0,0.40350877192982443,0.18333333333333332,0.8594594594594595,0.7321428571428571,0.0,0.4803493449781659,0.26666666666666666,0.9475177304964539,0.8178137651821862,0.0,0.0
18,sample_img/imgCrop_RI/20210722_13_RI.jpg,sample_img/imgCrop_CHL/20210722_13_Chl.jpg,0.3925619834710744,0.2250000000000001,0.8290155440414508,0.7990867579908676,0.0,0.2297297297297297,0.14722222222222225,0.9076923076923077,0.7936507936507935,0.0,0.33846153846153854,0.17499999999999993,0.8818897637795277,0.6814159292035398,0.0,0.4210526315789473,0.18611111111111112,0.8648648648648648,0.7366071428571428,0.0,0.4585152838427947,0.25555555555555554,0.9475177304964539,0.8259109311740892,0.0,0.0
19,sample_img/imgCrop_RI/20210722_14_RI.jpg,sample_img/imgCrop_CHL/20210722_14_Chl.jpg,0.3595041322314049,0.23333333333333336,0.8264248704663214,0.8082191780821919,0.0,0.2466216216216216,0.12222222222222229,0.9128205128205127,0.7883597883597884,0.0,0.3538461538461539,0.18055555555555555,0.8845144356955381,0.6769911504424779,0.0,0.41228070175438597,0.19722222222222227,0.8675675675675676,0.7410714285714285,0.0,0.47161572052401746,0.24166666666666667,0.9489361702127661,0.8340080971659919,0.0,0.0
20,sample_img/imgCrop_RI/20210722_17_RI.jpg,sample_img/imgCrop_CHL/20210722_17_Chl.jpg,0.3677685950413223,0.2138888888888889,0.8290155440414508,0.817351598173516,0.0,0.21959459459459457,0.17777777777777784,0.9076923076923077,0.7936507936507935,0.0,0.35769230769230775,0.18888888888888888,0.8818897637795277,0.6681415929203541,0.0,0.4385964912280701,0.16666666666666669,0.8702702702702704,0.7544642857142857,0.0,0.43668122270742354,0.25555555555555554,0.9517730496453901,0.8502024291497976,0.0,0.0
21,sample_img/imgCrop_RI/20210723_08_RI.jpg,sample_img/imgCrop_CHL/20210723_08_Chl.jpg,0.3925619834710744,0.2000000000000001,0.8186528497409326,0.8082191780821919,0.0,0.14527027027027026,0.13611111111111113,0.8999999999999999,0.8042328042328041,0.0,0.2923076923076923,0.15833333333333333,0.8871391076115487,0.6504424778761061,0.0,0.41228070175438597,0.16111111111111112,0.8594594594594595,0.75,0.0,0.4541484716157205,0.2388888888888889,0.9432624113475178,0.8178137651821862,0.0,0.0
22,sample_img/imgCrop_RI/20210723_09_RI.jpg,sample_img/imgCrop_CHL/20210723_09_Chl.jpg,0.3760330578512397,0.20277777777777783,0.8186528497409326,0.817351598173516,0.0,0.15878378378378377,0.10833333333333338,0.8948717948717949,0.8042328042328041,0.0,0.28846153846153855,0.16666666666666666,0.8792650918635172,0.6548672566371682,0.0,0.425438596491228,0.18333333333333332,0.8594594594594595,0.75,0.0,0.4235807860262008,0.2638888888888889,0.9446808510638297,0.8137651821862348,0.0,0.0
23,sample_img/imgCrop_RI/20210723_12_RI.jpg,sample_img/imgCrop_CHL/20210723_12_Chl.jpg,0.32644628099173556,0.2138888888888889,0.8238341968911918,0.8219178082191781,0.0,0.2128378378378378,0.14444444444444446,0.8999999999999999,0.82010582010582,0.0,0.2615384615384616,0.19166666666666674,0.8766404199475067,0.6637168141592921,0.0,0.3552631578947367,0.19444444444444445,0.8648648648648648,0.7544642857142857,0.0,0.43668122270742354,0.25555555555555554,0.9432624113475178,0.8218623481781377,0.0,0.0
24,sample_img/imgCrop_RI/20210723_15_RI.jpg,sample_img/imgCrop_CHL/20210723_15_Chl.jpg,0.32644628099173556,0.2194444444444445,0.83419689119171,0.8219178082191781,0.0,0.18918918918918917,0.15555555555555559,0.9076923076923077,0.8253968253968255,0.0,0.3192307692307693,0.18055555555555555,0.8818897637795277,0.6460176991150444,0.0,0.3684210526315789,0.18333333333333332,0.8702702702702704,0.7589285714285715,0.0,0.3973799126637554,0.27499999999999997,0.9475177304964539,0.8137651821862348,0.0,0.0
25,sample_img/imgCrop_RI/20210723_17_RI.jpg,sample_img/imgCrop_CHL/20210723_17_Chl.jpg,0.36363636363636365,0.2138888888888889,0.8316062176165804,0.817351598173516,0.0,0.18918918918918917,0.12222222222222229,0.9076923076923077,0.8253968253968255,0.0,0.30000000000000004,0.18055555555555555,0.8818897637795277,0.6681415929203541,0.0,0.40789473684210525,0.19166666666666665,0.8702702702702704,0.7633928571428571,0.0,0.37991266375545846,0.25,0.9489361702127661,0.8259109311740892,0.0,0.0
26,sample_img/imgCrop_RI/20210724_08_RI.jpg,sample_img/imgCrop_CHL/20210724_08_Chl.jpg,0.3223140495867769,0.19444444444444453,0.8212435233160622,0.8082191780821919,0.0,0.125,0.125,0.8974358974358974,0.7566137566137566,0.0,0.3038461538461539,0.1722222222222222,0.8845144356955381,0.6637168141592921,0.0,0.3903508771929824,0.20000000000000004,0.8567567567567567,0.7633928571428571,0.0,0.445414847161572,0.23055555555555557,0.9418439716312057,0.8137651821862348,0.0,0.0
27,sample_img/imgCrop_RI/20210724_09_RI.jpg,sample_img/imgCrop_CHL/20210724_09_Chl.jpg,0.3595041322314049,0.2083333333333334,0.8212435233160622,0.8082191780821919,0.0,0.12837837837837837,0.10000000000000005,0.8974358974358974,0.7513227513227513,0.0,0.32307692307692315,0.16666666666666666,0.8976377952755906,0.6681415929203541,0.0,0.38157894736842096,0.19722222222222227,0.8594594594594595,0.7633928571428571,0.0,0.5327510917030567,0.2472222222222222,0.9418439716312057,0.8137651821862348,0.0,0.0
28,sample_img/imgCrop_RI/20210724_10_RI.jpg,sample_img/imgCrop_CHL/20210724_10_Chl.jpg,0.3512396694214876,0.20555555555555557,0.8264248704663214,0.8082191780821919,0.0,0.125,0.13055555555555556,0.9102564102564102,0.7566137566137566,0.0,0.2961538461538462,0.18611111111111114,0.8845144356955381,0.6681415929203541,0.0,0.37719298245614025,0.21388888888888896,0.8594594594594595,0.7589285714285715,0.0,0.4104803493449781,0.23055555555555557,0.9432624113475178,0.8097165991902834,0.0,0.0
29,sample_img/imgCrop_RI/20210724_13_RI.jpg,sample_img/imgCrop_CHL/20210724_13_Chl.jpg,0.3347107438016529,0.23055555555555562,0.83419689119171,0.812785388127854,0.0,0.12837837837837837,0.12222222222222229,0.9102564102564102,0.7777777777777776,0.0,0.28846153846153855,0.19444444444444445,0.8766404199475067,0.6637168141592921,0.0,0.3903508771929824,0.20000000000000004,0.8648648648648648,0.7633928571428571,0.0,0.4104803493449781,0.225,0.9432624113475178,0.8461538461538463,0.0,0.0
30,sample_img/imgCrop_RI/20210724_14_RI.jpg,sample_img/imgCrop_CHL/20210724_14_Chl.jpg,0.32644628099173556,0.24166666666666672,0.83419689119171,0.812785388127854,0.0,0.13175675675675674,0.12777777777777777,0.9051282051282051,0.7777777777777776,0.0,0.2730769230769231,0.18611111111111114,0.8792650918635172,0.672566371681416,0.0,0.3508771929824561,0.20555555555555563,0.8675675675675676,0.7678571428571429,0.0,0.41921397379912656,0.2333333333333333,0.9460992907801419,0.8461538461538463,0.0,0.0
31,sample_img/imgCrop_RI/20210724_16_RI.jpg,sample_img/imgCrop_CHL/20210724_16_Chl.jpg,0.3016528925619835,0.2527777777777778,0.8367875647668394,0.7990867579908676,0.0,0.16216216216216217,0.11388888888888894,0.9076923076923077,0.7724867724867724,0.0,0.33461538461538465,0.19166666666666674,0.8871391076115487,0.6681415929203541,0.0,0.38596491228070173,0.19722222222222227,0.8702702702702704,0.7723214285714286,0.0,0.3537117903930131,0.21944444444444444,0.9475177304964539,0.8421052631578948,0.0,0.0
32,sample_img/imgCrop_RI/20210725_08_RI.jpg,sample_img/imgCrop_CHL/20210725_08_Chl.jpg,0.3016528925619835,0.24444444444444455,0.8316062176165804,0.7990867579908676,0.0,0.09121621621621621,0.38333333333333336,0.9179487179487178,0.798941798941799,0.0,0.33846153846153854,0.26944444444444443,0.9055118110236221,0.6592920353982301,0.0,0.32017543859649117,0.24444444444444446,0.8702702702702704,0.7678571428571429,0.0,0.4803493449781659,0.24444444444444446,0.9446808510638297,0.8218623481781377,0.0,0.0
33,sample_img/imgCrop_RI/20210725_13_RI.jpg,sample_img/imgCrop_CHL/20210725_13_Chl.jpg,0.25619834710743805,0.25000000000000006,0.8316062176165804,0.7945205479452054,0.0,0.09459459459459457,0.2638888888888889,0.9179487179487178,0.8253968253968255,0.0,0.2615384615384616,0.2388888888888889,0.8897637795275591,0.6769911504424779,0.0,0.2587719298245614,0.23611111111111116,0.8756756756756755,0.7812500000000001,0.0,0.5021834061135371,0.25833333333333336,0.9460992907801419,0.8178137651821862,0.0,0.0
34,sample_img/imgCrop_RI/20210725_14_RI.jpg,sample_img/imgCrop_CHL/20210725_14_Chl.jpg,0.2644628099173554,0.2222222222222223,0.83419689119171,0.7945205479452054,0.0,0.11486486486486487,0.2527777777777778,0.9256410256410256,0.8253968253968255,0.0,0.28846153846153855,0.24722222222222223,0.8871391076115487,0.6769911504424779,0.0,0.24122807017543857,0.2277777777777778,0.8810810810810811,0.7857142857142857,0.0,0.4759825327510917,0.26666666666666666,0.9475177304964539,0.8097165991902834,0.0,0.0
35,sample_img/imgCrop_RI/20210726_08_RI.jpg,sample_img/imgCrop_CHL/20210726_08_Chl.jpg,0.24380165289256203,0.35,0.8497409326424871,0.8219178082191781,0.0,0.14864864864864866,0.3694444444444445,0.9153846153846152,0.82010582010582,0.0,0.18461538461538465,0.2833333333333334,0.8923884514435696,0.6637168141592921,0.0,0.16228070175438597,0.23611111111111116,0.8675675675675676,0.7901785714285714,0.0,0.4803493449781659,0.325,0.9432624113475178,0.8097165991902834,0.0,0.0
36,sample_img/imgCrop_RI/20210726_09_RI.jpg,sample_img/imgCrop_CHL/20210726_09_Chl.jpg,0.2479338842975207,0.3444444444444445,0.8523316062176167,0.817351598173516,0.0,0.17567567567567569,0.3388888888888889,0.9205128205128205,0.82010582010582,0.0,0.17307692307692316,0.275,0.8897637795275591,0.6637168141592921,0.0,0.17543859649122806,0.23055555555555557,0.8729729729729729,0.7901785714285714,0.0,0.38427947598253276,0.30833333333333335,0.9432624113475178,0.805668016194332,0.0,0.0
37,sample_img/imgCrop_RI/20210726_12_RI.jpg,sample_img/imgCrop_CHL/20210726_12_Chl.jpg,0.2479338842975207,0.2555555555555556,0.8264248704663214,0.8036529680365297,0.0,0.10472972972972973,0.4,0.9307692307692308,0.8306878306878305,0.0,0.23461538461538464,0.23055555555555554,0.8950131233595802,0.6769911504424779,0.0,0.24561403508771926,0.20555555555555563,0.8675675675675676,0.7991071428571429,0.0,0.46724890829694316,0.3138888888888889,0.9489361702127661,0.8097165991902834,0.0,0.0
38,sample_img/imgCrop_RI/20210726_13_RI.jpg,sample_img/imgCrop_CHL/20210726_13_Chl.jpg,0.2603305785123967,0.2555555555555556,0.83419689119171,0.7808219178082193,0.0,0.05405405405405406,0.43611111111111117,0.928205128205128,0.8148148148148148,0.0,0.2384615384615385,0.22777777777777777,0.8897637795275591,0.6769911504424779,0.0,0.25,0.225,0.8729729729729729,0.8080357142857143,0.0,0.4803493449781659,0.2972222222222222,0.9489361702127661,0.8097165991902834,0.0,0.0
39,sample_img/imgCrop_RI/20210726_14_RI.jpg,sample_img/imgCrop_CHL/20210726_14_Chl.jpg,0.29338842975206614,0.24166666666666672,0.8316062176165804,0.7808219178082193,0.0,0.08108108108108106,0.2833333333333334,0.9307692307692308,0.8253968253968255,0.0,0.2730769230769231,0.22777777777777777,0.8845144356955381,0.6814159292035398,0.0,0.2763157894736841,0.2166666666666667,0.8783783783783783,0.8124999999999999,0.0,0.4410480349344978,0.28888888888888886,0.950354609929078,0.8097165991902834,0.0,0.0
40,sample_img/imgCrop_RI/20210726_15_RI.jpg,sample_img/imgCrop_CHL/20210726_15_Chl.jpg,0.28512396694214875,0.23333333333333336,0.8290155440414508,0.7808219178082193,0.0,0.11824324324324322,0.21388888888888888,0.9256410256410256,0.8148148148148148,0.0,0.2307692307692308,0.21666666666666665,0.8871391076115487,0.6814159292035398,0.0,0.26754385964912275,0.2166666666666667,0.8783783783783783,0.8169642857142858,0.0,0.46288209606986896,0.2916666666666667,0.9489361702127661,0.8097165991902834,0.0,0.0
41,sample_img/imgCrop_RI/20210726_17_RI.jpg,sample_img/imgCrop_CHL/20210726_17_Chl.jpg,0.20661157024793392,0.2138888888888889,0.8316062176165804,0.7853881278538812,0.0,0.13513513513513514,0.09722222222222227,0.9384615384615383,0.8148148148148148,0.0,0.2115384615384616,0.21111111111111105,0.9028871391076118,0.6858407079646018,0.0,0.3421052631578947,0.19722222222222227,0.8756756756756755,0.8258928571428572,0.0,0.4410480349344978,0.2833333333333333,0.9446808510638297,0.8097165991902834,0.0,0.0
42,sample_img/imgCrop_RI/20210727_08_RI.jpg,sample_img/imgCrop_CHL/20210727_08_Chl.jpg,0.24380165289256203,0.20555555555555557,0.8238341968911918,0.7899543378995435,0.0,0.15878378378378377,0.16111111111111115,0.9205128205128205,0.7936507936507935,0.0,0.2576923076923077,0.1333333333333333,0.8976377952755906,0.6592920353982301,0.0,0.293859649122807,0.16388888888888892,0.8648648648648648,0.7991071428571429,0.0,0.3318777292576419,0.25,0.9390070921985816,0.805668016194332,0.0,0.0
43,sample_img/imgCrop_RI/20210728_09_RI.jpg,sample_img/imgCrop_CHL/20210728_09_Chl.jpg,0.21074380165289258,0.2166666666666667,0.8212435233160622,0.817351598173516,0.0,0.14527027027027026,0.1388888888888889,0.9205128205128205,0.8306878306878305,0.0,0.18461538461538465,0.04999999999999997,0.8871391076115487,0.6858407079646018,0.0,0.18859649122807015,0.11388888888888893,0.8756756756756755,0.8035714285714286,0.0,0.31441048034934493,0.2777777777777778,0.9390070921985816,0.7935222672064778,0.0,0.0
44,sample_img/imgCrop_RI/20210728_10_RI.jpg,sample_img/imgCrop_CHL/20210728_10_Chl.jpg,0.21074380165289258,0.21111111111111108,0.8290155440414508,0.8219178082191781,0.0,0.10135135135135137,0.12777777777777777,0.923076923076923,0.8306878306878305,0.0,0.1615384615384616,0.06388888888888893,0.8923884514435696,0.6902654867256639,0.0,0.18859649122807015,0.11944444444444444,0.8729729729729729,0.8035714285714286,0.0,0.30131004366812225,0.27499999999999997,0.9418439716312057,0.7975708502024291,0.0,0.0
45,sample_img/imgCrop_RI/20210728_11_RI.jpg,sample_img/imgCrop_CHL/20210728_11_Chl.jpg,0.22314049586776866,0.20555555555555557,0.8264248704663214,0.8264840182648404,0.0,0.13513513513513514,0.11944444444444444,0.9205128205128205,0.8359788359788359,0.0,0.12692307692307697,0.06944444444444446,0.8818897637795277,0.6991150442477877,0.0,0.16228070175438597,0.15555555555555556,0.8756756756756755,0.8080357142857143,0.0,0.3100436681222707,0.25833333333333336,0.9404255319148938,0.8016194331983806,0.0,0.0
46,sample_img/imgCrop_RI/20210728_13_RI.jpg,sample_img/imgCrop_CHL/20210728_13_Chl.jpg,0.21900826446280994,0.2138888888888889,0.83419689119171,0.8401826484018265,0.0,0.16554054054054054,0.08611111111111107,0.9205128205128205,0.8465608465608464,0.0,0.1884615384615385,0.2388888888888889,0.9002624671916011,0.7035398230088495,0.0,0.1929824561403509,0.21388888888888896,0.8864864864864864,0.8214285714285714,0.0,0.3231441048034934,0.24444444444444446,0.9404255319148938,0.805668016194332,0.0,0.0
47,sample_img/imgCrop_RI/20210728_14_RI.jpg,sample_img/imgCrop_CHL/20210728_14_Chl.jpg,0.20661157024793392,0.2194444444444445,0.8316062176165804,0.8447488584474886,0.0,0.16554054054054054,0.09722222222222227,0.9153846153846152,0.8518518518518519,0.0,0.1961538461538462,0.22777777777777777,0.9107611548556432,0.7168141592920354,0.0,0.20175438596491227,0.225,0.8864864864864864,0.8214285714285714,0.0,0.3318777292576419,0.2333333333333333,0.9418439716312057,0.8097165991902834,0.0,0.0
48,sample_img/imgCrop_RI/20210728_17_RI.jpg,sample_img/imgCrop_CHL/20210728_17_Chl.jpg,0.14876033057851246,0.2527777777777778,0.8497409326424871,0.8493150684931509,0.0,0.1858108108108108,0.19444444444444445,0.9256410256410256,0.8571428571428571,0.0,0.17307692307692316,0.2777777777777778,0.9028871391076118,0.7035398230088495,0.0,0.17105263157894735,0.2833333333333334,0.8972972972972972,0.8303571428571428,0.0,0.36244541484716153,0.24166666666666667,0.9432624113475178,0.7935222672064778,0.0,0.0
49,sample_img/imgCrop_RI/20210729_09_RI.jpg,sample_img/imgCrop_CHL/20210729_09_Chl.jpg,0.17768595041322316,0.2777777777777778,0.8316062176165804,0.8356164383561646,0.0,0.043918918918918894,0.16944444444444448,0.9153846153846152,0.8306878306878305,0.0,0.10769230769230771,0.21111111111111105,0.8897637795275591,0.6902654867256639,0.0,0.17982456140350872,0.2166666666666667,0.8702702702702704,0.8169642857142858,0.0,0.24017467248908295,0.3416666666666667,0.9390070921985816,0.8137651821862348,0.0,0.0
50,sample_img/imgCrop_RI/20210729_11_RI.jpg,sample_img/imgCrop_CHL/20210729_11_Chl.jpg,0.15702479338842978,0.3055555555555556,0.83419689119171,0.8447488584474886,0.0,0.043918918918918894,0.08055555555555557,0.9128205128205127,0.8359788359788359,0.0,0.08846153846153851,0.19722222222222222,0.9081364829396326,0.7168141592920354,0.0,0.10964912280701752,0.2166666666666667,0.8756756756756755,0.8258928571428572,0.0,0.10480349344978164,0.4111111111111111,0.9432624113475178,0.8218623481781377,0.0,0.0
51,sample_img/imgCrop_RI/20210729_12_RI.jpg,sample_img/imgCrop_CHL/20210729_12_Chl.jpg,0.15702479338842978,0.325,0.8419689119170984,0.8538812785388129,0.0,0.04054054054054054,0.18333333333333332,0.9128205128205127,0.8412698412698412,0.0,0.07307692307692312,0.25,0.8897637795275591,0.7256637168141593,0.0,0.11842105263157893,0.2416666666666667,0.8783783783783783,0.8392857142857144,0.0,0.14410480349344978,0.33194444444444443,0.9468085106382979,0.8319838056680162,0.0,0.0
